file_name,label,mean_frequency,flatness_score,rms_energy,behavior,danger_level
inek_10.wav,Cow,2100.002299889289,0.005920056,0.18909144,Passive,Low
inek_11.wav,Cow,1187.1423479809137,6.2995765e-05,0.16300549,Passive,Low
inek_12.wav,Cow,1189.249450386035,7.3583586e-05,0.116372675,Passive,Low
inek_13.wav,Cow,1404.3422627365037,0.048488315,0.12995754,Passive,Low
inek_14.wav,Cow,1139.9916770839634,3.9592833e-06,0.12604262,Passive,Low
inek_15.wav,Cow,1329.0856669751988,0.015617373,0.22325197,Passive,Low
inek_16.wav,Cow,955.7356978595217,0.0698479,0.18545635,Aggressive,High
inek_17.wav,Cow,1080.8932387716027,2.1987209e-05,0.12678349,Passive,Low
inek_18.wav,Cow,2348.9945808117836,0.02636424,0.08562569,Passive,Low
inek_19.wav,Cow,844.043970301673,4.5159086e-07,0.3052104,Passive,Low
inek_2.wav,Cow,1913.9369072496722,0.01064386,0.16154705,Passive,Low
inek_20.wav,Cow,1238.7790943396117,4.759046e-05,0.09172578,Passive,Low
inek_21.wav,Cow,1077.778795884898,1.2048746e-06,0.2607037,Passive,Low
inek_22.wav,Cow,1202.5080108443462,0.010921897,0.1643384,Passive,Low
inek_23.wav,Cow,1570.7503279272933,0.003307769,0.17794757,Passive,Low
inek_24.wav,Cow,1098.731968578793,5.035286e-05,0.17137453,Passive,Low
inek_25.wav,Cow,1146.955591135776,5.533756e-05,0.16555525,Passive,Low
inek_26.wav,Cow,1757.479413245341,0.03173094,0.17537904,Passive,Low
inek_27.wav,Cow,1243.122479972542,2.0635618e-05,0.22113556,Passive,Low
inek_28.wav,Cow,1476.4625300624728,1.8341036e-05,0.05045262,Passive,Low
inek_29.wav,Cow,2307.0672294693913,0.016869051,0.17396767,Passive,Low
inek_3.wav,Cow,1435.7594496763288,0.0028734698,0.090195455,Passive,Low
inek_30.wav,Cow,1212.7580223069792,0.053875305,0.34181646,Aggressive,High
inek_31.wav,Cow,3017.075656704886,0.041206274,0.12648515,Passive,Low
inek_32.wav,Cow,1812.4024220072758,8.584414e-05,0.24083188,Passive,Low
inek_33.wav,Cow,2173.989720861852,6.763889e-05,0.14138207,Passive,Low
inek_34.wav,Cow,869.5562290957845,0.00020040348,0.2023067,Passive,Low
inek_35.wav,Cow,1343.8685647216505,0.05577194,0.3145121,Aggressive,High
inek_36.wav,Cow,1314.397348416178,0.000104085746,0.21302539,Passive,Low
inek_37.wav,Cow,1651.9800811047226,3.946979e-06,0.21795894,Passive,Low
inek_38.wav,Cow,559.9064609643333,1.31364e-05,0.2859981,Passive,Low
inek_39.wav,Cow,1205.2422130048665,0.14634737,0.19640613,Aggressive,High
inek_4.wav,Cow,997.6162380946142,0.007696967,0.106459655,Passive,Low
inek_40.wav,Cow,2355.421650872767,0.024189696,0.32843518,Passive,Low
inek_41.wav,Cow,1676.217589053669,0.00017938286,0.27686024,Passive,Low
inek_42.wav,Cow,1013.2560391644835,0.00011879284,0.20840444,Passive,Low
inek_43.wav,Cow,1733.9820215476727,0.026183318,0.15174636,Passive,Low
inek_44.wav,Cow,1898.0297463342363,0.011169358,0.13479178,Passive,Low
inek_45.wav,Cow,2282.9775556716363,0.022198763,0.2974486,Passive,Low
inek_46.wav,Cow,1684.9684160106679,0.0015176733,0.07245546,Passive,Low
inek_47.wav,Cow,1716.8474392710923,0.04549904,0.18298577,Passive,Low
inek_48.wav,Cow,1066.3203653815806,1.9402914e-05,0.12316682,Passive,Low
inek_49.wav,Cow,1108.2344619185433,6.8777714e-05,0.14115061,Passive,Low
inek_5.wav,Cow,1144.9682662519838,8.433261e-06,0.16432655,Passive,Low
inek_50.wav,Cow,2041.7578584840035,0.017162038,0.41195738,Passive,Low
inek_51.wav,Cow,1954.78417207784,0.010716835,0.20212117,Passive,Low
inek_52.wav,Cow,1526.579025742777,8.083681e-06,0.05606821,Passive,Low
inek_53.wav,Cow,928.1367407311532,3.673253e-06,0.21806425,Passive,Low
inek_54.wav,Cow,1205.3869468386222,0.023789072,0.11561556,Passive,Low
inek_55.wav,Cow,1733.9820215476727,0.026183318,0.15174636,Passive,Low
inek_56.wav,Cow,1207.9175344459788,4.515669e-05,0.18294804,Passive,Low
inek_57.wav,Cow,939.5573495681109,0.002586081,0.34883296,Passive,Low
inek_58.wav,Cow,1757.479413245341,0.03173094,0.17537904,Passive,Low
inek_59.wav,Cow,1018.7688995539477,3.4380104e-05,0.14371003,Passive,Low
inek_6.wav,Cow,1605.264507695101,0.0013302641,0.21986309,Passive,Low
inek_60.wav,Cow,1332.3012891388248,0.00018224854,0.22203216,Passive,Low
inek_61.wav,Cow,1388.9621542129878,0.0021373697,0.3222746,Passive,Low
inek_62.wav,Cow,1246.9778466576083,0.034812532,0.30548677,Passive,Low
inek_63.wav,Cow,1509.7956591716495,0.0003786191,0.27656913,Passive,Low
inek_64.wav,Cow,1553.1197030561145,1.4235448e-05,0.037896987,Passive,Low
inek_65.wav,Cow,1526.579025742777,8.083681e-06,0.05606821,Passive,Low
inek_66.wav,Cow,1476.4625300624728,1.8341036e-05,0.05045262,Passive,Low
inek_67.wav,Cow,1080.8932387716027,2.1987209e-05,0.12678349,Passive,Low
inek_68.wav,Cow,1205.3869468386222,0.023789072,0.11561556,Passive,Low
inek_69.wav,Cow,1127.2413394445794,0.04503884,0.23272395,Passive,Low
inek_7.wav,Cow,1655.0403933847915,0.00011466041,0.22188404,Passive,Low
inek_70.wav,Cow,1385.5848131768187,0.0003660205,0.30028737,Passive,Low
inek_71.wav,Cow,1168.448891365276,0.00065145094,0.3655676,Passive,Low
inek_72.wav,Cow,2336.526378167919,0.025624901,0.14871831,Passive,Low
inek_73.wav,Cow,2336.526378167919,0.025624901,0.14871831,Passive,Low
inek_74.wav,Cow,2766.172858273206,0.00641871,0.16035295,Passive,Low
inek_75.wav,Cow,1526.579025742777,8.083681e-06,0.05606821,Passive,Low
inek_8.wav,Cow,1695.0089391943498,0.004040427,0.10217568,Passive,Low
inek_9.wav,Cow,1897.596430114501,0.019138664,0.2417198,Passive,Low
dog_1.wav,Dog,934.6367417917177,0.00015874676,0.12821193,Passive,Low
dog_10.wav,Dog,1166.8133288729891,1.2434307e-05,0.23248982,Passive,Low
dog_100.wav,Dog,1635.4814454395905,0.0006596154,0.032463156,Passive,Low
dog_101.wav,Dog,1419.9650105828566,9.958297e-05,0.067120135,Passive,Low
dog_102.wav,Dog,890.1767556864758,3.7744077e-05,0.08828028,Passive,Low
dog_103.wav,Dog,1542.955187093433,0.00060353114,0.101749666,Passive,Low
dog_104.wav,Dog,1765.0640511460629,0.00029501098,0.026949765,Passive,Low
dog_105.wav,Dog,1584.897125726969,0.0006273599,0.070910476,Passive,Low
dog_106.wav,Dog,868.0700948050591,4.410877e-05,0.07765721,Passive,Low
dog_107.wav,Dog,2064.525158755852,0.00025825165,0.121969454,Passive,Low
dog_108.wav,Dog,3464.52875185181,0.0008161527,0.041484766,Passive,Low
dog_109.wav,Dog,286.53509808368415,3.5902424e-06,0.13013631,Passive,Low
dog_11.wav,Dog,1480.6983325452925,0.0065927966,0.16601864,Passive,Low
dog_110.wav,Dog,1013.6739983851262,8.2058585e-05,0.026882248,Passive,Low
dog_111.wav,Dog,1148.7325877517476,0.00022794788,0.06850077,Passive,Low
dog_112.wav,Dog,1653.1618710010657,0.00021517891,0.08594146,Passive,Low
dog_113.wav,Dog,1147.4527012429767,0.00032840995,0.02309994,Passive,Low
dog_114.wav,Dog,2097.096335556581,0.027404433,0.045968506,Passive,Low
dog_115.wav,Dog,2484.6960080339036,0.035422973,0.03871404,Passive,Low
dog_117.wav,Dog,1753.7760148192883,0.013752823,0.25914901,Passive,Low
dog_118.wav,Dog,1753.7760148192883,0.013752823,0.25914901,Passive,Low
dog_119.wav,Dog,2169.5200772438043,0.04589292,0.1362373,Passive,Low
dog_12.wav,Dog,1635.4814454395905,0.0006596154,0.032463156,Passive,Low
dog_120.wav,Dog,1100.9339391162948,0.055832323,0.19316454,Aggressive,High
dog_121.wav,Dog,1219.5674218071324,0.00097061467,0.3028562,Passive,Low
dog_122.wav,Dog,1201.0941943542641,5.241692e-05,0.15036008,Passive,Low
dog_123.wav,Dog,1093.3526585666375,0.09399852,0.12986529,Aggressive,High
dog_124.wav,Dog,1640.7288523300833,0.04184637,0.22299315,Passive,Low
dog_125.wav,Dog,1222.410599303053,0.01905658,0.16360807,Passive,Low
dog_126.wav,Dog,1713.7489358593048,0.0027504258,0.26309964,Passive,Low
dog_127.wav,Dog,1106.774859911148,7.4741833e-06,0.1119776,Passive,Low
dog_128.wav,Dog,1114.5519358077797,9.566183e-05,0.12451664,Passive,Low
dog_129.wav,Dog,1177.3071447429297,5.0503833e-05,0.1878601,Passive,Low
dog_13.wav,Dog,1158.4112204302119,8.7185515e-05,0.16319071,Passive,Low
dog_130.wav,Dog,1475.4926511824387,3.9791244e-05,0.12831047,Passive,Low
dog_131.wav,Dog,1325.0335457622314,1.7204586e-05,0.106899746,Passive,Low
dog_132.wav,Dog,791.0090130991572,1.3257026e-05,0.21568868,Passive,Low
dog_133.wav,Dog,1242.4866802863733,2.344812e-05,0.19871318,Passive,Low
dog_136.wav,Dog,1621.6836064015245,0.10886054,0.16985668,Aggressive,High
dog_137.wav,Dog,962.3805251977597,0.0010104058,0.23679209,Passive,Low
dog_138.wav,Dog,1100.9339391162948,0.055832323,0.19316454,Aggressive,High
dog_139.wav,Dog,2017.520091382261,0.0087445825,0.13918905,Passive,Low
dog_14.wav,Dog,1488.392717631329,0.006579484,0.16320513,Passive,Low
dog_140.wav,Dog,1488.392717631329,0.006579484,0.16320513,Passive,Low
dog_141.wav,Dog,1093.3526585666375,0.09399852,0.12986529,Aggressive,High
dog_142.wav,Dog,2119.5395462665933,0.010059691,0.12543958,Passive,Low
dog_143.wav,Dog,1091.8118323035512,9.521306e-06,0.120561436,Passive,Low
dog_144.wav,Dog,989.2528330347967,9.762023e-06,0.04782226,Passive,Low
dog_145.wav,Dog,867.0448156860335,1.5382255e-05,0.08179011,Passive,Low
dog_146.wav,Dog,1563.9191817510366,2.3288352e-05,0.11906433,Passive,Low
dog_147.wav,Dog,2517.5549091148573,0.027105447,0.18060608,Passive,Low
dog_148.wav,Dog,1015.8677695981886,2.8633149e-06,0.13553424,Passive,Low
dog_149.wav,Dog,1603.185090392115,0.0016808076,0.1198582,Passive,Low
dog_15.wav,Dog,2284.5038157920994,0.035726108,0.10670677,Passive,Low
dog_150.wav,Dog,773.9362280225952,2.4258794e-05,0.22216122,Passive,Low
dog_151.wav,Dog,1163.4238040216248,4.394265e-05,0.22447026,Passive,Low
dog_152.wav,Dog,1683.8748927177503,8.068787e-05,0.088045165,Passive,Low
dog_153.wav,Dog,1111.596815479692,0.00015133212,0.15488711,Passive,Low
dog_154.wav,Dog,2333.834390283394,0.0026499992,0.16788362,Passive,Low
dog_155.wav,Dog,1505.4902608429975,0.028873788,0.26991087,Passive,Low
dog_156.wav,Dog,1639.4084295925466,0.03084005,0.31273875,Passive,Low
dog_157.wav,Dog,1549.6191445774375,0.04041976,0.24446888,Passive,Low
dog_158.wav,Dog,1845.075157257678,0.008011031,0.17962503,Passive,Low
dog_159.wav,Dog,1303.5223304268602,3.917406e-05,0.123960376,Passive,Low
dog_16.wav,Dog,2608.6500026043536,0.015959749,0.22782296,Passive,Low
dog_160.wav,Dog,1166.8133288729891,1.2434307e-05,0.23248982,Passive,Low
dog_164.wav,Dog,1480.6983325452925,0.0065927966,0.16601864,Passive,Low
dog_165.wav,Dog,1707.0422115729375,1.562319e-05,0.10868784,Passive,Low
dog_166.wav,Dog,1681.025209145583,0.0617858,0.15490751,Aggressive,High
dog_167.wav,Dog,1158.4112204302119,8.7185515e-05,0.16319071,Passive,Low
dog_168.wav,Dog,1431.3779558757078,0.004148416,0.108689636,Passive,Low
dog_169.wav,Dog,1488.456247371875,0.0050035226,0.08398787,Passive,Low
dog_17.wav,Dog,1558.7340155951501,0.008140574,0.10726645,Passive,Low
dog_170.wav,Dog,1488.392717631329,0.006579484,0.16320513,Passive,Low
dog_171.wav,Dog,1959.8808209286403,0.0066559985,0.154229,Passive,Low
dog_172.wav,Dog,1954.2729393585919,0.090193614,0.096309766,Aggressive,High
dog_173.wav,Dog,1059.5628230278328,5.3384485e-07,0.21648261,Passive,Low
dog_174.wav,Dog,2284.5038157920994,0.035726108,0.10670677,Passive,Low
dog_175.wav,Dog,2608.6500026043536,0.015959749,0.22782296,Passive,Low
dog_176.wav,Dog,1558.7340155951501,0.008140574,0.10726645,Passive,Low
dog_177.wav,Dog,1069.017009978524,0.00027603414,0.24273594,Passive,Low
dog_178.wav,Dog,2200.8073454641485,0.02466974,0.0919643,Passive,Low
dog_179.wav,Dog,2364.8590364417087,0.016665868,0.22500111,Passive,Low
dog_18.wav,Dog,1069.017009978524,0.00027603414,0.24273594,Passive,Low
dog_180.wav,Dog,1832.6378962131387,0.00791547,0.08589195,Passive,Low
dog_181.wav,Dog,1784.854759210443,4.11817e-06,0.13283893,Passive,Low
dog_182.wav,Dog,1265.116245931969,0.0008623935,0.042509343,Passive,Low
dog_183.wav,Dog,1575.1884622844982,0.002149523,0.2082485,Passive,Low
dog_184.wav,Dog,1508.6976171614347,0.0024996772,0.31203675,Passive,Low
dog_185.wav,Dog,3281.826634853943,0.0070959344,0.018215574,Passive,Low
dog_187.wav,Dog,2644.7256337877575,0.041239332,0.053923808,Passive,Low
dog_188.wav,Dog,899.0661966856064,9.491566e-05,0.04690133,Passive,Low
dog_189.wav,Dog,1446.9684850813605,0.0025639832,0.2180658,Passive,Low
dog_19.wav,Dog,2364.8590364417087,0.016665868,0.22500111,Passive,Low
dog_190.wav,Dog,2029.3316471525648,0.014063515,0.24853303,Passive,Low
dog_191.wav,Dog,1102.7498575181687,5.3572814e-05,0.10012708,Passive,Low
dog_192.wav,Dog,1141.4979985578016,3.400784e-07,0.4461112,Passive,Low
dog_194.wav,Dog,1446.9684850813605,0.0025639832,0.2180658,Passive,Low
dog_195.wav,Dog,868.1962355760567,9.809307e-06,0.082561314,Passive,Low
dog_197.wav,Dog,1675.6686400503256,0.00015238032,0.22091915,Passive,Low
dog_198.wav,Dog,1062.9919813114511,1.5642357e-06,0.05778539,Passive,Low
dog_199.wav,Dog,1107.8837258528386,4.6601694e-05,0.10047761,Passive,Low
dog_2.wav,Dog,1475.4926511824387,3.9791244e-05,0.12831047,Passive,Low
dog_20.wav,Dog,3281.826634853943,0.0070959344,0.018215574,Passive,Low
dog_200.wav,Dog,1239.6797316904917,3.134493e-05,0.08611669,Passive,Low
dog_21.wav,Dog,899.0661966856064,9.491566e-05,0.04690133,Passive,Low
dog_22.wav,Dog,2029.3316471525648,0.014063515,0.24853303,Passive,Low
dog_23.wav,Dog,890.1767556864758,3.7744077e-05,0.08828028,Passive,Low
dog_24.wav,Dog,1141.4979985578016,3.400784e-07,0.4461112,Passive,Low
